wid,time,text,uid,username,following,followed,gender
4522013085886615,Wed Jul 01 22:56:37 +0800 2020,"太逗了乐死我了，可算让老鹅也出出血了<span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" 
                style=""width:1em; height:1em;"" /></span>",6468717195,雾里看花marry,201,15,m
4522011337345927,Wed Jul 01 22:49:39 +0800 2020,哈哈哈你终于往别的官方充钱了鹅鹅鹅鹅鹅<a href='/n/腾讯公司'>@腾讯公司</a>,5654534226,席优秀,341,73,f
4522009750450783,Wed Jul 01 22:43:21 +0800 2020,傻白鹅，哈哈太符合形象了，一下子就火了,3959701657,筱妖Angel,157,30,f
4522008635654278,Wed Jul 01 22:38:55 +0800 2020,"南山必胜客断了怎么办<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",5474919377,冯某海,59,53,m
4522007930415486,Wed Jul 01 22:36:08 +0800 2020,"有一说一，这还是个病句，应该是防止类似事件发生，防止再发生？这是还想被骗<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span>",6442731420,名后的怪物,119,9,m
4522006684481282,Wed Jul 01 22:31:11 +0800 2020,哈哈哈哈哈，西湖的水你的泪？？？,3065400600,ss可爱又迷人的反派角色,1471,220,f
4522006526067670,Wed Jul 01 22:30:33 +0800 2020,"有点东西<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span>",5496890303,Myth丶丶,129,24,m
4522004462337585,Wed Jul 01 22:22:21 +0800 2020,"抱抱我的傻白鹅<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",6573072026,走路带点风有点酷,693,136,f
4522003115360088,Wed Jul 01 22:17:00 +0800 2020,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,6462792855,月十三三,120,5,f
4522002654760292,Wed Jul 01 22:15:09 +0800 2020,"哈哈哈哈哈哈鹅<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span>",7392517515,猪咪家的小葵花吖,180,28,f
4522000947118912,Wed Jul 01 22:08:23 +0800 2020,加油吧，哈哈多出几个皮肤止止损也挺好,6234816064,哈狗帮HF123,128,66,m
4521999638060859,Wed Jul 01 22:03:11 +0800 2020,"多情总被无情误，一腔热情终错负。 皂滑弄人乌龙现，网瘾中年大诈骗。<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span> (抱个大腿，求限量款)<span class=""url-icon""><img alt=[笑而不语] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" 
                style=""width:1em; height:1em;"" /></span>",5663506464,哦嚯嚯嚯呀aa,203,16,m
4521999072774761,Wed Jul 01 22:00:55 +0800 2020,"哈哈哈  说明啥  企鹅也只能骗骗小学生  三个成年人就能让整个企鹅群🐧乖乖跟着走<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>",5187685816,牵手走过夕阳,52,8,m
4521998908250723,Wed Jul 01 22:00:17 +0800 2020,"拐一年瘸一年缘分呐，吃一堑长一智谢谢啊！<span class=""url-icon""><img alt=[坏笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_huaixiao-b1c3a99d55.png"" 
                style=""width:1em; height:1em;"" /></span>",7320973047,维也纳的微博,100,6,m
4521998690083166,Wed Jul 01 21:59:25 +0800 2020,哈哈哈哈我的憨憨鹅啊,5860499495,猪猪ok吗,1676,205,f
4521998514048754,Wed Jul 01 21:58:42 +0800 2020,"网络攻击不行那就直接对你下手<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>",5678418092,SKiesas,183,21,m
4521993939314201,Wed Jul 01 21:40:32 +0800 2020,"那个啥  我没啥线索，你们要是辣椒酱多 给我两瓶行不<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>  不然看着也憋屈<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",5310300909,李英霏,242,133,m
4521993851253236,Wed Jul 01 21:40:10 +0800 2020,"你这个憨憨 笑死我了<span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" 
                style=""width:1em; height:1em;"" /></span>",7220281518,sky吃土,500,23,f
4521993746243616,Wed Jul 01 21:39:45 +0800 2020,我没线索，但我还是希望腾讯送我一瓶老干妈！,7148667671,料悄清风,63,12,m
4521990718224143,Wed Jul 01 21:27:44 +0800 2020,<a href='/n/腾讯公司加油'>@腾讯公司加油</a>[加油],3929730624,无畏jL,340,102,m
4521988556815400,Wed Jul 01 21:19:08 +0800 2020,我爱鹅厂 鹅厂是我的童年（此,6525885309,氧气缺少_,16,64,m
4521988385792227,Wed Jul 01 21:18:28 +0800 2020,"摸摸头<span class=""url-icon""><img alt=[抱抱] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_baobao-b928ba5761.png"" 
                style=""width:1em; height:1em;"" /></span>",5503981304,苏晓杭是超级英雄,393,81,f
4521988264273371,Wed Jul 01 21:17:59 +0800 2020,鹅不哭，来王八姐姐这里，姐姐给你抱抱,7314863756,我追星关你屁事,228,8,f
4521987458042302,Wed Jul 01 21:14:47 +0800 2020,哈哈哈哈哈哈哈笑出了鹅叫声哈哈哈哈哈哈鹅鹅鹅鹅鹅鹅鹅鹅,6031198246,Every-M,407,104,f
4521987290330425,Wed Jul 01 21:14:07 +0800 2020,抱抱🌚好感…不对好伤心的一件事,6171046679,大河弟弟,111,16,m
4521987122576806,Wed Jul 01 21:13:27 +0800 2020,咋那么可怜呢，又好笑，又可怜哈哈哈哈哈哈哈哈哈,3040901775,猪兔子土土小仙女儿本仙,642,4448,f
4521987013611072,Wed Jul 01 21:13:01 +0800 2020,加油,3929730624,无畏jL,340,102,m
4521985776231953,Wed Jul 01 21:08:06 +0800 2020,铁憨憨，哈哈哈哈,5315986988,一一一苏然meng,682,153,f
4521985251815958,Wed Jul 01 21:06:01 +0800 2020,好多赌博的软件都打着腾讯的旗号，什么腾讯时时彩，腾讯三分彩…,3198392807,黎小南,76,21,f
4521985210671220,Wed Jul 01 21:05:51 +0800 2020,"我虽然充的钱不多，不过买点老干妈还是绰绰有余的<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",6174053712,漠子夕2017,517,1084,m
4521985164627007,Wed Jul 01 21:05:40 +0800 2020,憨憨！,7229056519,仙傲宁波,260,11,m
4521984517784214,Wed Jul 01 21:03:05 +0800 2020,鹅鹅鹅鹅鹅鹅,6223660145,安吉de大米,667,2730,m
4521984329204025,Wed Jul 01 21:02:21 +0800 2020,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,6032891020,眼熟若沁,394,21,f
4521984216981224,Wed Jul 01 21:01:53 +0800 2020,"这情况老干妈可以捐几瓶老干妈热辣的温暖一下傻白鹅受伤的内心<span class=""url-icon""><img alt=[偷乐] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_toule-d37aa91a7d.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[偷乐] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_toule-d37aa91a7d.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[偷乐] src=""https://h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_toule-d37aa91a7d.png"" 
                style=""width:1em; height:1em;"" /></span>",5228110216,洛澜泉,94,13,f
4521983533155530,Wed Jul 01 20:59:11 +0800 2020,"引诱我留言<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",3685566545,wency要当锦鲤哇,433,209,f
4521982194902465,Wed Jul 01 20:53:52 +0800 2020,"成为傻饿的第一天<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",3966193658,涛涛2591,126,39,f
4521981070403079,Wed Jul 01 20:49:24 +0800 2020,哈哈哈哈哈哈哈傻鹅,6518100744,澹台曦城,178,26,f
4521980155564697,Wed Jul 01 20:45:46 +0800 2020,"拥抱改变，成就无限，腾讯你好，很高兴认识你！~鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅~<span class=""url-icon""><img alt=[馋嘴] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-01ee2388fd.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[馋嘴] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-01ee2388fd.png"" 
                style=""width:1em; height:1em;"" /></span>",5666680816,乐多是文耶耶耶,1558,207,f
4521979212736993,Wed Jul 01 20:42:01 +0800 2020,笑死我了,5251384802,咸鸭蛋的黄鸭,770,1662,f
4521978902750616,Wed Jul 01 20:40:46 +0800 2020,"我的天爷啊，这是什么鬼热闹<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span>",2036875362,短萌皮卡丘,369,151,f
4521977777838689,Wed Jul 01 20:36:18 +0800 2020,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5689247086,吹轰机,369,477,f
4521976036685482,Wed Jul 01 20:29:24 +0800 2020,签合同时必须提供营业执照啊！同时切记看清楚是“老干妈”还是“老千妈”。哈哈哈,1995301743,hi里个hi,512,661,m
4521975281715458,Wed Jul 01 20:26:24 +0800 2020,"2020下半年才开篇傻鹅就以夺取本年度最沙雕大赏完美封关了全年<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" 
                style=""width:1em; height:1em;"" /></span>",6295792793,Milan家小顽童,66,6,m
4521974133804369,Wed Jul 01 20:21:50 +0800 2020,我提个建议，在做行动之前，请务必三思，确定明白了再行动，做靠谱的事，以免让无辜者受伤<a href='/n/腾讯公司'>@腾讯公司</a>,5263780840,向幸福出发lwz,406,600,m
4521973348660271,Wed Jul 01 20:18:42 +0800 2020,"为了一罐老干妈姐姐我关注你<span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" 
                style=""width:1em; height:1em;"" /></span>",5231976679,L呦呦鹿鸣,47,61,f
4521972664637629,Wed Jul 01 20:16:00 +0800 2020,淡定淡定，也就相当于 个把月卖的QB没进账而已，,1060657165,青岛海航国际物流-王磊,244,389,m
4521972367482534,Wed Jul 01 20:14:49 +0800 2020,"感觉鹅更可爱了呢<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" 
                style=""width:1em; height:1em;"" /></span>",5931853697,但是annie的世界有点忙,131,93,f
4521971814208367,Wed Jul 01 20:12:36 +0800 2020,今天的鹅肉被人家吃了,6100275248,土咖豆喱精,1878,1002,f
4521970446486572,Wed Jul 01 20:07:10 +0800 2020,"让朕喝口酒压压惊<span class=""url-icon""><img alt=[吃瓜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吃瓜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" 
                style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吃瓜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" 
                style=""width:1em; height:1em;"" /></span>",7441330655,朕的小酒馆,59,1,m
4521968491246172,Wed Jul 01 19:59:25 +0800 2020,"我鹅不哭 摸摸头<span class=""url-icon""><img alt=[悲伤] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" 
                style=""width:1em; height:1em;"" /></span>",5278122066,你心似海我似鱼,271,223,m
4521968478765370,Wed Jul 01 19:59:22 +0800 2020,吃着老干妈打联盟的我，看了看钱包里的5块钱，默默又开了一把大乱斗！,1658301860,Mr__淇_,677,215,m
4521968123138166,Wed Jul 01 19:57:57 +0800 2020,哈哈哈哈哈，活该？！！！,2723774691,无语了好么,754,263,f
4521968038305408,Wed Jul 01 19:57:37 +0800 2020,"国民女神与业界大佬的狗血故事<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",6276746321,小车同学啊cxy,726,53,f
4521967895560183,Wed Jul 01 19:57:03 +0800 2020,"老干妈不是没和你们合作吗？那这瓶老干妈谁生产的<span class=""url-icon""><img alt=[疑问] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40a816d206.png"" 
                style=""width:1em; height:1em;"" /></span>",6836956305,_可樂拌飯_,809,128,m
4521967828951983,Wed Jul 01 19:56:47 +0800 2020,今天是企鹅被骗的日子，转发评论就有机会获奖,3172560185,遥卷卷的水蜜桃,470,217,f
4521967232869694,Wed Jul 01 19:54:25 +0800 2020,鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅鹅,6836956305,_可樂拌飯_,809,128,m
4521966684428717,Wed Jul 01 19:52:14 +0800 2020,"那个……老干妈包邮吗？<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",7430578898,__于子涵__,113,3,f
4521966550401586,Wed Jul 01 19:51:42 +0800 2020,哈哈哈哈哈哈 怎么感觉这么可爱,3087932883,为什么这么爱吃西瓜,1108,30734,f
4521964805494275,Wed Jul 01 19:44:46 +0800 2020,"真的憨憨<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" 
                style=""width:1em; height:1em;"" /></span>",2117859001,晴空万里任我飞,579,312,f
4521963701997349,Wed Jul 01 19:40:22 +0800 2020,"哈哈哈哈哈哈笑到头掉<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" 
                style=""width:1em; height:1em;"" /></span>",2917905663,柳Aa_Sunny,137,289,f
4521963608897839,Wed Jul 01 19:40:01 +0800 2020,鹅好可怜啊，加油！一起找出凶手！ 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,6445973461,独饮一壶天子笑,411,294,f
